Area_sqft,Bedrooms,Bathrooms,Age_years,Parking_spaces,Location,Property_Type,Furnishing,Price
3220,5,4.0,8.0,1,Pune,Apartment,Semi-Furnished,32551404.0
2349,4,4.0,20.0,0,Nagpur,Apartment,Unfurnished,11751823.0
1225,5,1.0,32.0,2,Nashik,Villa,Furnished,10279339.0
2527,4,4.0,39.0,3,Mumbai,Apartment,Unfurnished,47225017.0
3199,4,3.0,32.0,3,Nashik,Apartment,Semi-Furnished,19209495.0
1990,3,3.0,13.0,0,Thane,Apartment,Semi-Furnished,25525718.0
1553,4,4.0,34.0,3,Thane,Apartment,Semi-Furnished,20818766.0
2526,1,1.0,0.0,0,Pune,Apartment,Furnished,24014966.0
1920,3,3.0,13.0,2,Mumbai,Apartment,Semi-Furnished,37367848.0
2102,3,1.0,7.0,2,Nashik,Apartment,Furnished,13605426.0
1895,5,2.0,21.0,0,Thane,Independent House,Semi-Furnished,25940686.0
1713,1,1.0,35.0,0,Thane,Independent House,Unfurnished,20169137.0
3367,4,1.0,30.0,0,Mumbai,Apartment,Semi-Furnished,61726284.0
2340,1,4.0,39.0,2,Thane,Apartment,Unfurnished,27716141.0
2366,5,2.0,5.0,2,Mumbai,Apartment,Furnished,46437357.0
3112,5,2.0,30.0,0,Pune,Apartment,Furnished,30807576.0
1945,2,2.0,28.0,2,Nashik,Independent House,Unfurnished,11748149.0
904,5,3.0,18.0,3,Mumbai,Apartment,Furnished,19598903.0
3910,3,3.0,3.0,0,Nashik,Independent House,Semi-Furnished,24812845.0
722,5,3.0,4.0,2,Mumbai,Apartment,Unfurnished,16819309.0
2787,4,4.0,36.0,1,Nagpur,Independent House,Semi-Furnished,15181116.0
1563,1,2.0,11.0,1,Thane,Villa,Semi-Furnished,22191391.0
1355,2,4.0,25.0,1,Pune,Villa,Furnished,15745390.0
667,3,4.0,37.0,1,Nashik,Independent House,Semi-Furnished,6383837.0
4100,2,3.0,19.0,1,Nagpur,Apartment,Semi-Furnished,20013326.0
2216,1,1.0,8.0,0,Pune,Apartment,Semi-Furnished,20993555.0
1870,5,2.0,19.0,1,Nagpur,Apartment,Unfurnished,9748904.0
3464,5,3.0,9.0,2,Nashik,Independent House,Semi-Furnished,22749134.0
655,3,2.0,7.0,1,Pune,Independent House,Furnished,10056591.0
2758,2,2.0,32.0,2,Thane,Apartment,Semi-Furnished,34231997.0
2478,1,2.0,13.0,0,Mumbai,Villa,Furnished,48793655.0
2713,5,1.0,27.0,0,Pune,Apartment,Unfurnished,24898321.0
995,2,1.0,29.0,3,Pune,Apartment,Semi-Furnished,9913610.0
4310,1,4.0,21.0,1,Nagpur,Apartment,Unfurnished,19514281.0
1453,2,1.0,21.0,2,Thane,Apartment,Furnished,18562729.0
3213,3,4.0,7.0,2,Mumbai,Apartment,Unfurnished,59967989.0
3488,4,2.0,21.0,0,Pune,Villa,Unfurnished,34614060.0
1875,2,4.0,30.0,3,Pune,Apartment,Furnished,18516188.0
1023,5,2.0,7.0,1,Nagpur,Apartment,Semi-Furnished,7698645.0
1686,4,4.0,9.0,3,Mumbai,Apartment,Semi-Furnished,34112415.0
3727,5,3.0,27.0,1,Mumbai,Apartment,Furnished,70423588.0
4125,2,4.0,39.0,1,Mumbai,Villa,Semi-Furnished,76991665.0
4247,4,1.0,15.0,2,Mumbai,Independent House,Semi-Furnished,79809341.0
1405,2,4.0,33.0,0,Nashik,Apartment,Furnished,8913765.0
2926,4,2.0,7.0,2,Nashik,Independent House,Semi-Furnished,19646981.0
1104,4,2.0,22.0,3,Pune,Villa,Unfurnished,13718555.0
3341,2,1.0,37.0,2,Mumbai,Independent House,Furnished,61325091.0
2163,5,4.0,17.0,0,Mumbai,Apartment,Semi-Furnished,41887608.0
3354,5,3.0,20.0,2,Nashik,Apartment,Furnished,21322945.0
3240,5,4.0,6.0,0,Pune,Villa,Semi-Furnished,34391425.0
4471,2,3.0,21.0,0,Pune,Apartment,Unfurnished,40364830.0
2454,4,1.0,23.0,1,Nashik,Apartment,Furnished,15396746.0
1866,1,2.0,39.0,1,Pune,Apartment,Unfurnished,15669821.0
2607,1,2.0,8.0,0,Nashik,Apartment,Furnished,15530049.0
1151,5,1.0,14.0,0,Mumbai,Apartment,Furnished,23478689.0
947,1,4.0,25.0,3,Pune,Independent House,Furnished,10172289.0
2576,5,4.0,37.0,1,Nagpur,Apartment,Unfurnished,12360885.0
3801,3,3.0,9.0,0,Mumbai,Apartment,Semi-Furnished,70929671.0
2632,2,3.0,27.0,1,Pune,Independent House,Unfurnished,25234365.0
3627,1,3.0,35.0,2,Thane,Apartment,Semi-Furnished,43508485.0
1211,4,3.0,25.0,2,Mumbai,Apartment,Semi-Furnished,24396257.0
2297,4,1.0,17.0,1,Thane,Independent House,Semi-Furnished,30156370.0
2952,3,3.0,9.0,0,Pune,Independent House,Semi-Furnished,29457138.0
1890,5,4.0,11.0,3,Thane,Villa,Furnished,28367477.0
556,2,4.0,2.0,2,Thane,Apartment,Unfurnished,9689978.0
793,3,3.0,6.0,3,Pune,Apartment,Semi-Furnished,10082796.0
4210,2,4.0,17.0,1,Nashik,Independent House,Semi-Furnished,25973070.0
2920,3,3.0,5.0,0,Nagpur,Independent House,Unfurnished,16199880.0
1558,1,2.0,0.0,1,Mumbai,Apartment,Semi-Furnished,28840281.0
1535,3,2.0,27.0,1,Mumbai,Independent House,Semi-Furnished,29542696.0
658,3,3.0,2.0,2,Thane,Villa,Semi-Furnished,12760744.0
4279,3,4.0,5.0,2,Nagpur,Apartment,Semi-Furnished,22213651.0
932,3,1.0,23.0,0,Thane,Apartment,Furnished,13626438.0
3537,4,2.0,36.0,2,Thane,Apartment,Furnished,44063164.0
1460,3,3.0,28.0,1,Thane,Independent House,Unfurnished,19824432.0
1842,2,4.0,1.0,2,Nagpur,Apartment,Semi-Furnished,11361702.0
1595,2,2.0,6.0,1,Nashik,Villa,Furnished,12916769.0
3798,4,3.0,29.0,2,Thane,Apartment,Unfurnished,47181982.0
631,5,1.0,29.0,2,Nashik,Villa,Semi-Furnished,7049910.0
1909,4,2.0,15.0,1,Pune,Apartment,Semi-Furnished,18523074.0
1617,4,4.0,37.0,0,Nashik,Independent House,Unfurnished,11000633.0
1591,5,3.0,35.0,2,Pune,Apartment,Semi-Furnished,16621793.0
1271,5,4.0,29.0,3,Thane,Villa,Furnished,20655541.0
4149,3,1.0,29.0,1,Nashik,Villa,Unfurnished,24977893.0
2014,1,2.0,31.0,3,Nashik,Apartment,Unfurnished,11453680.0
2172,4,4.0,5.0,0,Pune,Independent House,Furnished,23708305.0
2040,4,4.0,28.0,3,Nashik,Apartment,Furnished,14820774.0
4420,2,4.0,37.0,3,Mumbai,Independent House,Semi-Furnished,81205438.0
1856,5,2.0,8.0,1,Nagpur,Apartment,Semi-Furnished,11333472.0
1866,5,4.0,0.0,0,Nashik,Villa,Unfurnished,15619393.0
1811,2,2.0,14.0,2,Mumbai,Independent House,Furnished,35426271.0
1807,3,4.0,10.0,3,Pune,Independent House,Unfurnished,19990052.0
858,1,4.0,37.0,0,Nashik,Apartment,Furnished,5164747.0
2917,1,2.0,17.0,2,Mumbai,Apartment,Furnished,54019160.0
600,2,2.0,26.0,3,Thane,Independent House,Unfurnished,8758492.0
1403,2,4.0,39.0,0,Thane,Apartment,Semi-Furnished,17026433.0
1308,2,2.0,31.0,2,Nagpur,Independent House,,9108984.0
1665,1,2.0,29.0,0,Mumbai,Apartment,Furnished,30092114.0
3526,3,3.0,38.0,0,Pune,Apartment,Semi-Furnished,31405250.0
2897,4,4.0,27.0,1,Thane,Villa,Unfurnished,37832364.0
4463,2,1.0,9.0,1,Thane,Apartment,Semi-Furnished,54995083.0
1904,3,4.0,29.0,0,Pune,Apartment,Semi-Furnished,18366416.0
4214,2,2.0,12.0,3,Nagpur,Apartment,Semi-Furnished,21261359.0
679,4,1.0,13.0,0,Mumbai,Independent House,Unfurnished,15063983.0
2516,4,2.0,25.0,3,Pune,Apartment,Furnished,25090724.0
3695,5,2.0,12.0,0,Thane,Independent House,Semi-Furnished,47232997.0
2627,1,3.0,0.0,2,Thane,Apartment,Unfurnished,32506583.0
4233,5,3.0,39.0,2,Thane,Apartment,Unfurnished,52191509.0
1758,2,1.0,22.0,1,Pune,Apartment,Unfurnished,15347971.0
633,1,2.0,26.0,1,Mumbai,Apartment,Semi-Furnished,11558495.0
3595,4,1.0,32.0,3,Thane,Apartment,Unfurnished,44769586.0
772,1,2.0,25.0,0,Nagpur,Apartment,Semi-Furnished,3828275.0
3559,1,3.0,24.0,3,Mumbai,Apartment,Unfurnished,64622551.0
3433,5,4.0,31.0,2,Nashik,Villa,Unfurnished,22273152.0
3877,2,1.0,11.0,3,Pune,Apartment,Unfurnished,36114782.0
2415,3,3.0,33.0,1,Nashik,Apartment,Semi-Furnished,14296164.0
4082,2,2.0,28.0,1,Thane,Apartment,Semi-Furnished,49771387.0
1179,1,2.0,7.0,2,Pune,Apartment,Semi-Furnished,12398194.0
2237,1,3.0,5.0,2,Pune,Villa,Semi-Furnished,24147156.0
987,1,1.0,35.0,3,Nashik,Independent House,Semi-Furnished,6476501.0
3567,3,4.0,35.0,3,Nashik,Independent House,Semi-Furnished,22488865.0
3357,3,2.0,39.0,0,Mumbai,Apartment,Unfurnished,60095609.0
3725,1,1.0,4.0,0,Pune,Apartment,Semi-Furnished,35034656.0
3557,2,4.0,35.0,3,Nagpur,Independent House,Unfurnished,17297294.0
1733,2,4.0,34.0,1,Pune,Independent House,Semi-Furnished,17383639.0
772,3,3.0,30.0,2,Nashik,Apartment,Semi-Furnished,6262478.0
4216,5,3.0,19.0,0,Nashik,Apartment,Furnished,26021252.0
2471,4,,20.0,0,Mumbai,Villa,Semi-Furnished,47224646.0
877,5,2.0,17.0,1,Nashik,Independent House,Semi-Furnished,8218662.0
4208,1,2.0,1.0,2,Nagpur,Apartment,Unfurnished,20822280.0
4477,2,4.0,20.0,3,Nashik,Apartment,Furnished,26041669.0
2281,4,2.0,9.0,3,Nashik,Independent House,Unfurnished,15981577.0
3580,2,3.0,8.0,0,Mumbai,Villa,Unfurnished,67204698.0
645,5,2.0,2.0,0,Mumbai,Apartment,Unfurnished,14184565.0
873,3,3.0,18.0,2,Mumbai,Apartment,Furnished,18117155.0
1606,2,1.0,1.0,2,Mumbai,Apartment,Furnished,31800217.0
3124,5,3.0,33.0,0,Mumbai,Villa,Semi-Furnished,59906214.0
1033,3,1.0,35.0,1,Pune,Villa,Unfurnished,11581741.0
636,5,3.0,32.0,3,Nagpur,Apartment,Furnished,6379859.0
3175,3,1.0,12.0,0,Pune,Apartment,Semi-Furnished,30088454.0
3580,1,4.0,6.0,3,Thane,Villa,Unfurnished,46288226.0
3456,4,4.0,20.0,1,Nashik,Apartment,Semi-Furnished,21657733.0
3696,1,3.0,26.0,2,Pune,Apartment,Semi-Furnished,34280584.0
3711,4,4.0,0.0,2,Nagpur,Apartment,Semi-Furnished,19840519.0
2909,3,4.0,34.0,2,Mumbai,Apartment,Semi-Furnished,53978229.0
2577,4,1.0,17.0,2,Thane,Villa,Semi-Furnished,34669898.0
3927,5,3.0,32.0,0,Thane,Apartment,Semi-Furnished,48834843.0
1892,3,2.0,3.0,1,Thane,Villa,Unfurnished,26073075.0
891,5,4.0,17.0,3,Nashik,Villa,Unfurnished,9358926.0
3507,1,4.0,18.0,0,Thane,Apartment,Furnished,44199038.0
1603,1,4.0,1.0,2,Nashik,Independent House,,11412703.0
4415,5,2.0,28.0,2,Thane,Apartment,Semi-Furnished,55704691.0
2156,3,1.0,37.0,0,Pune,Independent House,Unfurnished,20212962.0
3907,3,1.0,21.0,0,Thane,Apartment,Unfurnished,46924278.0
669,1,1.0,15.0,3,Nagpur,Independent House,Semi-Furnished,5086346.0
3136,2,4.0,25.0,0,Mumbai,Apartment,Unfurnished,56563436.0
2292,4,3.0,14.0,0,Thane,Apartment,Semi-Furnished,30127216.0
2350,5,2.0,14.0,0,Nagpur,Apartment,Semi-Furnished,13031502.0
1560,5,2.0,30.0,2,Thane,Apartment,Furnished,21714832.0
4384,3,1.0,23.0,3,Pune,Apartment,Semi-Furnished,41591096.0
2070,3,3.0,10.0,0,Nashik,Apartment,Unfurnished,12204095.0
3901,1,2.0,16.0,3,Nagpur,Apartment,Furnished,19036984.0
2200,1,4.0,33.0,2,Pune,Apartment,Furnished,20415743.0
693,3,1.0,21.0,0,Nagpur,Villa,Unfurnished,6439718.0
4017,3,4.0,3.0,0,Nagpur,Apartment,Semi-Furnished,20578359.0
1240,1,1.0,34.0,1,Pune,Apartment,Semi-Furnished,10248199.0
1581,3,2.0,29.0,0,Nagpur,Independent House,Semi-Furnished,10022652.0
3944,4,2.0,10.0,0,Pune,Villa,Unfurnished,38769267.0
4074,5,3.0,38.0,1,Thane,Apartment,Unfurnished,49438163.0
4167,5,3.0,38.0,3,Thane,Apartment,Unfurnished,51122720.0
2203,2,1.0,39.0,3,Mumbai,Apartment,Unfurnished,39458436.0
3527,2,2.0,15.0,2,Nashik,Apartment,Semi-Furnished,20929086.0
1811,5,3.0,36.0,1,Mumbai,Independent House,Furnished,35601799.0
3461,4,2.0,32.0,1,Mumbai,Apartment,Semi-Furnished,63459729.0
2510,2,1.0,34.0,2,Thane,Independent House,Semi-Furnished,31453886.0
707,4,1.0,21.0,0,Mumbai,Villa,Unfurnished,16121761.0
2170,1,3.0,11.0,2,Mumbai,Independent House,Semi-Furnished,41719976.0
2370,3,2.0,9.0,3,Pune,Apartment,Furnished,24016575.0
1529,2,3.0,38.0,3,Nagpur,Villa,Furnished,9867709.0
1997,5,1.0,20.0,0,Thane,Villa,Semi-Furnished,28110369.0
2510,1,3.0,37.0,1,Pune,Villa,Semi-Furnished,25176030.0
698,5,1.0,22.0,1,Pune,Apartment,Unfurnished,7364926.0
1107,2,3.0,21.0,2,Pune,Apartment,Furnished,12424349.0
3567,1,4.0,2.0,0,Pune,Apartment,Semi-Furnished,33812250.0
1907,4,2.0,16.0,3,Mumbai,Apartment,Semi-Furnished,36135098.0
2933,4,1.0,22.0,3,Nagpur,Independent House,Semi-Furnished,15368494.0
2763,1,1.0,4.0,1,Nashik,Villa,Unfurnished,18276879.0
2704,1,2.0,6.0,1,Pune,Apartment,Semi-Furnished,26320011.0
2153,1,1.0,23.0,1,Nashik,Apartment,Furnished,12315413.0
2433,3,4.0,9.0,0,Nagpur,Apartment,Unfurnished,12753035.0
3795,1,4.0,28.0,3,Mumbai,Independent House,Unfurnished,69097938.0
4360,4,4.0,18.0,3,Pune,Independent House,Unfurnished,43022918.0
1526,1,4.0,16.0,1,Nagpur,Apartment,Unfurnished,7684229.0
3177,4,3.0,4.0,2,Pune,Apartment,Furnished,31604475.0
4379,5,2.0,16.0,1,Thane,Independent House,Semi-Furnished,56270133.0
530,4,2.0,21.0,0,Thane,Villa,Furnished,9784754.0
3638,5,2.0,22.0,1,Thane,Independent House,Furnished,47736874.0
2487,5,4.0,10.0,0,Pune,Apartment,Semi-Furnished,25145737.0
4370,1,2.0,1.0,3,Pune,Apartment,Semi-Furnished,41421681.0
2813,2,2.0,37.0,2,Thane,Villa,Semi-Furnished,35672135.0
3852,4,3.0,38.0,3,Mumbai,Apartment,Semi-Furnished,69961435.0
1164,2,2.0,36.0,0,Mumbai,Independent House,Semi-Furnished,22500273.0
1068,4,2.0,11.0,2,Nashik,Villa,Semi-Furnished,10756920.0
4206,4,1.0,24.0,2,Pune,Apartment,Semi-Furnished,39329197.0
2605,5,1.0,5.0,2,Nashik,Apartment,Semi-Furnished,17560991.0
2733,2,1.0,36.0,3,Thane,Villa,Unfurnished,34683180.0
1179,2,2.0,0.0,1,Nagpur,Independent House,Semi-Furnished,8597220.0
1406,1,4.0,18.0,0,Mumbai,Apartment,Semi-Furnished,27134519.0
3772,2,2.0,34.0,0,Thane,Villa,Semi-Furnished,47451559.0
1713,2,3.0,29.0,1,Nagpur,Apartment,Semi-Furnished,8427554.0
2836,3,2.0,34.0,0,Pune,Independent House,Furnished,27866562.0
1766,3,2.0,19.0,0,Nagpur,Villa,Furnished,11453523.0
1553,5,1.0,3.0,0,Pune,Apartment,Semi-Furnished,16347501.0
1164,4,3.0,0.0,1,Mumbai,Villa,Semi-Furnished,26530883.0
4218,4,3.0,6.0,0,Nashik,Villa,Unfurnished,27489372.0
4260,1,2.0,2.0,1,Pune,Villa,Unfurnished,40332271.0
960,3,3.0,17.0,2,Pune,Apartment,Unfurnished,9942351.0
1913,4,2.0,2.0,1,Nashik,Villa,Furnished,16042438.0
2755,2,2.0,7.0,0,Pune,Independent House,Furnished,27141279.0
2033,3,3.0,16.0,2,Nashik,Apartment,Unfurnished,12502680.0
3384,4,3.0,29.0,0,Pune,Apartment,Furnished,33753679.0
1540,4,1.0,26.0,2,Nagpur,Independent House,Semi-Furnished,9391012.0
735,5,2.0,2.0,1,Thane,Villa,Furnished,14937212.0
1847,3,2.0,36.0,1,Pune,Apartment,Semi-Furnished,18028210.0
2891,2,4.0,21.0,0,Nagpur,Independent House,Semi-Furnished,14950676.0
1222,2,2.0,13.0,1,Pune,Apartment,Semi-Furnished,12547864.0
3763,4,4.0,15.0,0,Mumbai,Independent House,Unfurnished,71710469.0
548,3,3.0,33.0,2,Mumbai,Apartment,Unfurnished,10880786.0
770,3,1.0,18.0,0,Pune,Apartment,Semi-Furnished,9194483.0
2535,1,2.0,9.0,2,Pune,Independent House,Furnished,25388399.0
2548,3,4.0,16.0,1,Nagpur,Villa,Semi-Furnished,16304694.0
1679,2,2.0,,2,Nagpur,Apartment,Furnished,10223003.0
1534,3,3.0,6.0,2,Thane,Independent House,Unfurnished,21420634.0
779,5,4.0,12.0,2,Thane,Independent House,Furnished,14646018.0
3151,4,3.0,8.0,3,Mumbai,Independent House,Furnished,61357844.0
2016,3,1.0,13.0,2,Pune,Apartment,Semi-Furnished,19915944.0
974,5,2.0,2.0,3,Pune,Apartment,Semi-Furnished,12674337.0
2099,5,2.0,24.0,1,Nashik,Villa,,14261020.0
4248,3,2.0,4.0,3,Thane,Independent House,Unfurnished,53806605.0
1544,4,4.0,8.0,1,Pune,Apartment,Unfurnished,16801189.0
4078,2,1.0,39.0,2,Pune,Apartment,Semi-Furnished,37208189.0
1534,5,3.0,0.0,1,Mumbai,Apartment,Furnished,31952752.0
1243,2,4.0,11.0,3,Thane,Apartment,Unfurnished,16930142.0
1542,2,4.0,20.0,1,Mumbai,Villa,Furnished,31817054.0
1793,1,3.0,12.0,2,Nagpur,Apartment,Furnished,10459509.0
982,5,4.0,12.0,0,Mumbai,Villa,Semi-Furnished,21984197.0
2850,2,2.0,5.0,2,Mumbai,Villa,Furnished,55380737.0
1833,5,3.0,16.0,0,Mumbai,Apartment,Furnished,36160507.0
3372,1,3.0,,1,Nagpur,Independent House,Unfurnished,16142105.0
2463,3,1.0,23.0,0,Nagpur,Apartment,Furnished,11584163.0
2270,3,1.0,36.0,1,Mumbai,Apartment,Semi-Furnished,40774173.0
2383,3,4.0,27.0,1,Pune,Apartment,Unfurnished,22619503.0
1125,1,1.0,31.0,1,Pune,Apartment,Unfurnished,9910913.0
3351,1,2.0,17.0,1,Pune,Apartment,Semi-Furnished,30750432.0
916,2,3.0,24.0,0,Pune,Independent House,Furnished,10393899.0
3386,3,3.0,23.0,2,Pune,Apartment,Semi-Furnished,32521901.0
4499,4,3.0,32.0,3,Nagpur,Apartment,Semi-Furnished,22087868.0
3555,3,4.0,20.0,1,Thane,Independent House,Semi-Furnished,46086404.0
2321,2,4.0,16.0,0,Nagpur,Independent House,Furnished,13444903.0
1757,2,4.0,2.0,0,Nagpur,Apartment,Unfurnished,9204653.0
3990,4,3.0,34.0,2,Thane,Apartment,Semi-Furnished,50229268.0
1528,3,4.0,17.0,3,Thane,Apartment,Semi-Furnished,21432767.0
2429,5,3.0,31.0,3,Pune,Apartment,Unfurnished,23421034.0
3583,3,3.0,27.0,1,Pune,Apartment,Furnished,34355067.0
4189,3,4.0,0.0,1,Pune,Villa,Furnished,42883999.0
4183,1,4.0,26.0,0,Thane,Apartment,Semi-Furnished,51124579.0
851,1,1.0,19.0,0,Pune,Apartment,Semi-Furnished,7514940.0
4093,5,4.0,9.0,3,Mumbai,Villa,Furnished,80206329.0
956,2,3.0,10.0,1,Nashik,Apartment,Unfurnished,7125728.0
2837,3,4.0,25.0,1,Nashik,Apartment,Unfurnished,16457196.0
4218,3,3.0,,1,Nashik,Independent House,Semi-Furnished,26859465.0
3119,1,4.0,24.0,1,Nagpur,Apartment,Semi-Furnished,15512684.0
4289,3,2.0,33.0,3,Nashik,Apartment,Semi-Furnished,24378887.0
1877,2,1.0,3.0,3,Thane,Apartment,Semi-Furnished,24263028.0
1758,1,1.0,,2,Pune,Apartment,Semi-Furnished,17679782.0
1804,3,2.0,2.0,1,Thane,Villa,Unfurnished,25305690.0
1920,3,1.0,29.0,2,Nashik,Apartment,Unfurnished,10361126.0
3231,1,2.0,33.0,1,Pune,Apartment,Unfurnished,28414901.0
2309,3,1.0,39.0,2,Thane,Apartment,Semi-Furnished,29003898.0
3449,4,1.0,1.0,0,Thane,Apartment,Furnished,45316300.0
2164,2,3.0,19.0,2,Thane,Independent House,Furnished,28741311.0
1730,5,4.0,1.0,0,Thane,Independent House,Semi-Furnished,25049014.0
1260,4,1.0,14.0,2,Mumbai,Apartment,Semi-Furnished,24683895.0
2704,4,3.0,12.0,2,Pune,Apartment,Unfurnished,27456855.0
4093,1,3.0,24.0,0,Pune,Villa,Semi-Furnished,39515942.0
3935,4,3.0,36.0,2,Thane,Apartment,Furnished,49988838.0
1513,2,1.0,32.0,0,Thane,Apartment,Unfurnished,18155407.0
2410,4,3.0,2.0,1,Thane,Independent House,Furnished,32956286.0
3321,5,1.0,9.0,0,Thane,Apartment,Unfurnished,41475018.0
2949,2,1.0,10.0,2,Nashik,Apartment,Semi-Furnished,17416222.0
768,2,2.0,10.0,2,Pune,Apartment,Semi-Furnished,8437111.0
2864,1,4.0,14.0,1,Pune,Apartment,Furnished,27400762.0
655,4,1.0,24.0,3,Mumbai,Apartment,Semi-Furnished,13427116.0
965,4,4.0,29.0,2,Nagpur,Apartment,Furnished,7340721.0
3114,3,4.0,37.0,2,Pune,Villa,Furnished,31747108.0
910,1,4.0,28.0,0,Thane,Apartment,Semi-Furnished,12018900.0
1856,2,2.0,11.0,2,Nagpur,Independent House,Semi-Furnished,11175327.0
2853,3,1.0,7.0,2,Mumbai,Apartment,Semi-Furnished,53159676.0
3121,5,1.0,15.0,3,Thane,Apartment,Semi-Furnished,40326808.0
2282,1,4.0,31.0,2,Nashik,Apartment,Semi-Furnished,12630910.0
876,2,1.0,39.0,0,Nagpur,Apartment,Semi-Furnished,2601673.0
3696,4,3.0,15.0,2,Mumbai,Villa,Semi-Furnished,71277445.0
4299,2,2.0,7.0,0,Mumbai,Apartment,Unfurnished,78890240.0
4054,5,4.0,0.0,1,Pune,Apartment,Unfurnished,39948458.0
3494,5,3.0,3.0,3,Nashik,Apartment,Semi-Furnished,22930912.0
2108,2,3.0,25.0,3,Nagpur,Apartment,Furnished,10822158.0
4005,4,4.0,23.0,3,Thane,Apartment,Furnished,51775116.0
2452,4,4.0,25.0,1,Thane,Apartment,Furnished,32375639.0
1045,4,2.0,0.0,2,Pune,Apartment,Semi-Furnished,12696028.0
3902,1,3.0,17.0,2,Thane,Independent House,Unfurnished,48531829.0
1780,1,3.0,7.0,0,Pune,Villa,Semi-Furnished,18958693.0
4254,2,4.0,13.0,3,Pune,Apartment,Furnished,40575023.0
1973,1,2.0,24.0,3,Nagpur,Apartment,Semi-Furnished,9782217.0
3977,2,2.0,11.0,0,Thane,Apartment,Semi-Furnished,48831664.0
2648,4,4.0,26.0,3,Thane,Apartment,Semi-Furnished,34125218.0
2369,3,4.0,11.0,1,Thane,Apartment,Unfurnished,31181031.0
1687,2,3.0,20.0,2,Pune,Apartment,Unfurnished,16171365.0
3842,1,1.0,18.0,2,Pune,Independent House,Unfurnished,34634170.0
742,2,2.0,15.0,0,Pune,Villa,Semi-Furnished,9387044.0
2375,3,2.0,5.0,0,Nashik,Apartment,Furnished,15211847.0
1975,4,3.0,23.0,2,Mumbai,Apartment,Unfurnished,37247351.0
2673,2,3.0,39.0,3,Pune,Apartment,Unfurnished,23656005.0
1518,2,4.0,25.0,3,Mumbai,Apartment,Furnished,29709134.0
3158,3,1.0,29.0,1,Nashik,Apartment,Furnished,18565770.0
2043,1,2.0,32.0,3,Nagpur,Apartment,Semi-Furnished,9369429.0
1252,2,3.0,1.0,1,Mumbai,Apartment,Semi-Furnished,24883328.0
1287,1,4.0,31.0,2,Mumbai,Apartment,Semi-Furnished,23891504.0
3286,3,1.0,9.0,1,Nagpur,Villa,Semi-Furnished,18356380.0
1547,3,4.0,26.0,2,Nagpur,Apartment,Furnished,9270616.0
1729,3,1.0,39.0,2,Pune,Independent House,Unfurnished,16561859.0
3007,4,1.0,35.0,2,Pune,Apartment,Furnished,28877429.0
1819,2,4.0,16.0,1,Thane,Apartment,Semi-Furnished,23706087.0
2052,5,4.0,33.0,2,Nagpur,Apartment,Semi-Furnished,12201096.0
1477,5,4.0,24.0,2,Pune,Apartment,Unfurnished,15456990.0
1881,1,3.0,5.0,1,Nashik,Apartment,Furnished,12582657.0
3271,5,3.0,9.0,2,Nashik,Apartment,Semi-Furnished,22501246.0
2635,1,3.0,38.0,0,Pune,Apartment,Semi-Furnished,23496571.0
4490,2,3.0,36.0,3,Pune,Apartment,Semi-Furnished,41299019.0
3587,3,3.0,35.0,0,Thane,Apartment,Unfurnished,42825476.0
567,1,2.0,15.0,3,Nashik,Villa,Unfurnished,5337555.0
2015,2,4.0,12.0,3,Pune,Villa,Unfurnished,21727135.0
1659,1,2.0,32.0,3,Nagpur,Villa,Unfurnished,9395554.0
2850,3,3.0,0.0,0,Mumbai,Independent House,Semi-Furnished,55192123.0
1562,5,3.0,35.0,0,Nashik,Apartment,Semi-Furnished,10487823.0
4364,5,3.0,24.0,0,Pune,Independent House,Semi-Furnished,42937844.0
1697,2,3.0,25.0,1,Pune,Apartment,Semi-Furnished,15903296.0
2587,3,1.0,17.0,3,Pune,Apartment,Unfurnished,24793012.0
991,3,2.0,39.0,3,Thane,Villa,Semi-Furnished,14638009.0
4139,3,2.0,29.0,2,Nashik,Apartment,Semi-Furnished,24080703.0
4147,4,2.0,2.0,3,Thane,Apartment,Semi-Furnished,52840957.0
3674,5,4.0,20.0,0,Pune,Apartment,Semi-Furnished,35387136.0
1906,3,4.0,34.0,3,Nagpur,Apartment,Furnished,10220181.0
734,1,3.0,3.0,1,Mumbai,Apartment,Furnished,15586302.0
3343,5,2.0,29.0,2,Nagpur,Villa,Furnished,19727533.0
2216,5,1.0,9.0,3,Mumbai,Apartment,Semi-Furnished,42919693.0
4461,2,4.0,20.0,2,Nashik,Apartment,Semi-Furnished,26288834.0
3293,3,4.0,35.0,1,Pune,Apartment,Furnished,31092905.0
2654,5,2.0,19.0,2,Pune,Independent House,Furnished,28272378.0
4446,3,4.0,1.0,1,Nagpur,Independent House,Furnished,24514282.0
3701,3,4.0,0.0,2,Pune,Villa,Furnished,38654474.0
2333,5,3.0,29.0,1,Pune,Apartment,Furnished,24116738.0
575,5,1.0,37.0,1,Thane,Apartment,Semi-Furnished,8520259.0
871,3,1.0,11.0,0,Pune,Apartment,Unfurnished,8197859.0
2274,1,4.0,37.0,1,Nashik,Villa,Semi-Furnished,14609118.0
2748,3,3.0,18.0,2,Thane,Apartment,Semi-Furnished,34604794.0
620,4,1.0,2.0,3,Nagpur,Villa,Furnished,8142785.0
1006,2,1.0,21.0,0,Pune,Apartment,Semi-Furnished,8235669.0
3317,3,4.0,38.0,0,Nashik,Independent House,Semi-Furnished,20282215.0
